,parent,child,group,flag,predicted_labels
818,bending,flexion,42,True,False
819,flexion,dorsiflexion,42,True,False
820,flexion,flex,42,True,False
821,bending,hunch,42,True,False
822,bending,incurvation,42,True,False
823,change_of_shape,contortion,42,True,True
824,change_of_shape,convolution,42,True,True
825,change_of_shape,corrugation,42,True,True
826,change_of_shape,elongation,42,True,True
827,change_of_shape,fold,42,True,True
828,fold,plication,42,True,True
829,change_of_shape,indentation,42,True,True
830,change_of_shape,involution,42,True,True
831,change_of_shape,narrowing,42,True,True
832,change_of_shape,protrusion,42,True,True
833,change_of_shape,widening,42,True,True
834,consumption,drinking,43,True,True
835,drinking,gulping,43,True,False
836,drinking,potation,43,True,True
837,consumption,eating,43,True,True
838,eating,bite,43,True,True
839,bite,munch,43,True,True
840,bite,nibble,43,True,True
841,bite,nip,43,True,True
842,eating,browse,43,True,True
843,eating,coprophagy,43,True,True
844,eating,dining,43,True,True
845,dining,Dutch_treat,43,True,True
846,eating,engorgement,43,True,True
847,eating,feasting,43,True,True
848,eating,graze,43,True,True
849,eating,lunching,43,True,True
850,eating,mycophagy,43,True,True
851,eating,necrophagia,43,True,True
852,eating,omophagia,43,True,True
853,eating,repletion,43,True,True
854,eating,scatophagy,43,True,True
855,eating,supping,43,True,True
856,eating,tasting,43,True,True
857,consumption,sucking,43,True,True
858,consumption,swallow,43,True,True
859,swallow,aerophagia,43,True,True
860,swallow,gulp,43,True,True
861,swallow,sip,43,True,True
862,clasp,chokehold,44,True,True
863,clasp,embrace,44,True,True
864,embrace,cuddle,44,True,False
865,embrace,hug,44,True,False
866,clasp,wrestling_hold,44,True,True
867,wrestling_hold,bear_hug,44,True,False
868,wrestling_hold,Japanese_stranglehold,44,True,True
869,wrestling_hold,lock,44,True,True
870,lock,hammerlock,44,True,True
871,lock,headlock,44,True,True
872,wrestling_hold,nelson,44,True,False
873,nelson,full_nelson,44,True,False
874,nelson,half_nelson,44,True,False
875,wrestling_hold,scissors,44,True,False
876,wrestling_hold,stranglehold,44,True,True
877,wrestling_hold,toehold,44,True,True
878,maltreatment,child_abuse,45,True,True
879,maltreatment,child_neglect,45,True,True
880,maltreatment,cruelty,45,True,True
881,cruelty,atrocity,45,True,True
882,atrocity,brutality,45,True,True
883,atrocity,enormity,45,True,True
884,atrocity,outrage,45,True,True
885,cruelty,impalement,45,True,True
886,maltreatment,persecution,45,True,True
887,persecution,oppression,45,True,True
888,persecution,pogrom,45,True,True
889,persecution,rendition,45,True,True
890,persecution,torture,45,True,True
891,torture,bastinado,45,True,True
892,torture,boot,45,True,False
893,torture,burning,45,True,True
894,torture,crucifixion,45,True,True
895,torture,dismemberment,45,True,True
896,torture,electric_shock,45,True,True
897,torture,genital_torture,45,True,True
898,torture,judicial_torture,45,True,True
899,torture,kia_quen,45,True,False
900,torture,kittee,45,True,True
901,torture,nail_pulling,45,True,False
902,torture,picket,45,True,False
903,torture,prolonged_interrogation,45,True,True
904,torture,rack,45,True,True
905,torture,sensory_deprivation,45,True,True
906,torture,sleep_deprivation,45,True,True
907,torture,strappado,45,True,True
908,acrobatic_stunt,back_circle,46,True,True
909,acrobatic_stunt,backbend,46,True,True
910,acrobatic_stunt,cartwheel,46,True,True
911,acrobatic_stunt,handspring,46,True,True
912,acrobatic_stunt,headstand,46,True,True
913,acrobatic_stunt,split,46,True,True
914,acrobatic_stunt,tumble,46,True,True
915,tumble,somersault,46,True,False
916,somersault,flip-flop,46,True,False
917,acrobatic_stunt,walkover,46,True,True
918,gymnastic_exercise,crucifix,47,True,True
919,gymnastic_exercise,dip,47,True,True
920,gymnastic_exercise,double_leg_circle,47,True,True
921,gymnastic_exercise,grand_circle,47,True,True
922,gymnastic_exercise,handstand,47,True,True
923,gymnastic_exercise,hang,47,True,True
924,hang,bent_hang,47,True,True
925,hang,inverted_hang,47,True,True
926,hang,lever_hang,47,True,True
927,hang,reverse_hang,47,True,True
928,reverse_hang,piked_reverse_hang,47,True,False
929,hang,straight_hang,47,True,True
930,gymnastic_exercise,kip,47,True,True
931,gymnastic_exercise,long_fly,47,True,True
932,gymnastic_exercise,scissors,47,True,True
933,gymnastic_exercise,straddle,47,True,True
934,water_sport,surfing,48,True,True
935,water_sport,swimming,48,True,True
936,swimming,bathe,48,True,True
937,swimming,dip,48,True,True
938,swimming,dive,48,True,True
939,dive,belly_flop,48,True,True
940,dive,cliff_diving,48,True,True
941,dive,flip,48,True,True
942,dive,gainer,48,True,True
943,dive,half_gainer,48,True,False
944,dive,jackknife,48,True,True
945,dive,swan_dive,48,True,True
946,swimming,floating,48,True,True
947,floating,dead-man's_float,48,True,True
948,swimming,skin_diving,48,True,True
949,skin_diving,scuba_diving,48,True,False
950,skin_diving,snorkeling,48,True,False
951,swimming,skinny-dip,48,True,True
952,water_sport,water-skiing,48,True,True
953,contact_sport,boxing,49,True,True
954,boxing,fight,49,True,True
955,boxing,in-fighting,49,True,True
956,boxing,professional_boxing,49,True,True
957,boxing,rope-a-dope,49,True,True
958,boxing,spar,49,True,True
959,contact_sport,football,49,True,True
960,football,American_football,49,True,True
961,American_football,touch_football,49,True,True
962,football,professional_football,49,True,True
963,football,rugby,49,True,True
964,football,soccer,49,True,True
965,contact_sport,ice_hockey,49,True,True
966,contact_sport,wrestling,49,True,True
967,wrestling,flying_mare,49,True,False
968,wrestling,Greco-Roman_wrestling,49,True,True
969,wrestling,professional_wrestling,49,True,True
970,wrestling,sumo,49,True,True
971,outdoor_sport,fishing,50,True,True
972,fishing,angling,50,True,True
973,angling,fly-fishing,50,True,True
974,angling,troll,50,True,True
975,fishing,casting,50,True,False
976,casting,bait_casting,50,True,True
977,casting,fly_casting,50,True,True
978,casting,overcast,50,True,False
979,casting,surf_casting,50,True,True
980,outdoor_sport,hunt,50,True,True
981,hunt,battue,50,True,True
982,hunt,beagling,50,True,True
983,hunt,coursing,50,True,True
984,hunt,deer_hunting,50,True,True
985,hunt,ducking,50,True,True
986,hunt,fox_hunting,50,True,True
987,hunt,pigsticking,50,True,True
988,organization,listing,51,True,True
989,listing,inventory,51,True,True
990,inventory,stocktake,51,True,False
991,organization,order,51,True,True
992,order,alphabetization,51,True,True
993,order,layout,51,True,True
994,order,rank_order,51,True,True
995,order,scaling,51,True,True
996,order,succession,51,True,True
997,succession,alternation,51,True,True
998,succession,opening,51,True,True
999,organization,randomization,51,True,True
1000,organization,systematization,51,True,True
1001,systematization,codification,51,True,False
1002,systematization,formalization,51,True,False
1003,organization,territorialization,51,True,True
1004,card_game,all_fours,52,True,True
1005,all_fours,cinch,52,True,False
1006,all_fours,pitch,52,True,False
1007,all_fours,seven-up,52,True,False
1008,card_game,baccarat,52,True,True
1009,card_game,beggar-my-neighbor,52,True,True
1010,card_game,blackjack,52,True,True
1011,card_game,bridge,52,True,True
1012,bridge,auction,52,True,True
1013,bridge,bridge_whist,52,True,True
1014,bridge,contract,52,True,True
1015,contract,no-trump,52,True,True
1016,card_game,casino,52,True,True
1017,casino,royal_casino,52,True,True
1018,casino,spade_casino,52,True,True
1019,card_game,cribbage,52,True,True
1020,card_game,ecarte,52,True,True
1021,card_game,euchre,52,True,True
1022,card_game,fantan,52,True,True
1023,card_game,faro,52,True,True
1024,card_game,Go_Fish,52,True,True
1025,card_game,Michigan,52,True,True
1026,card_game,monte,52,True,True
1027,card_game,Napoleon,52,True,True
1028,card_game,old_maid,52,True,True
1029,card_game,pinochle,52,True,True
1030,card_game,piquet,52,True,True
1031,card_game,pisha_paysha,52,True,True
1032,card_game,poker,52,True,True
1033,poker,draw,52,True,True
1034,poker,high-low,52,True,True
1035,poker,penny_ante,52,True,True
1036,poker,straight_poker,52,True,True
1037,poker,strip_poker,52,True,True
1038,poker,stud,52,True,True
1039,card_game,rouge_et_noir,52,True,True
1040,card_game,rummy,52,True,True
1041,rummy,canasta,52,True,False
1042,canasta,bolivia,52,True,False
1043,canasta,samba,52,True,False
1044,rummy,gin,52,True,False
1045,card_game,solitaire,52,True,True
1046,solitaire,canfield,52,True,False
1047,solitaire,klondike,52,True,False
1048,solitaire,Russian_bank,52,True,False
1049,card_game,whist,52,True,True
1050,whist,dummy_whist,52,True,True
1051,whist,hearts,52,True,False
1052,parlor_game,board_game,53,True,True
1053,board_game,backgammon,53,True,True
1054,board_game,checkers,53,True,True
1055,board_game,chess,53,True,True
1056,chess,shogi,53,True,True
1057,board_game,Chinese_checkers,53,True,True
1058,board_game,darts,53,True,True
1059,board_game,go,53,True,True
1060,board_game,halma,53,True,True
1061,board_game,lotto,53,True,True
1062,board_game,ludo,53,True,True
1063,board_game,Mah-Jongg,53,True,True
1064,board_game,Monopoly,53,True,True
1065,board_game,pachisi,53,True,True
1066,pachisi,Parcheesi,53,True,False
1067,board_game,Scrabble,53,True,True
1068,board_game,shovel_board,53,True,True
1069,board_game,snakes_and_ladders,53,True,True
1070,board_game,ticktacktoe,53,True,True
1071,parlor_game,word_game,53,True,True
1072,word_game,anagrams,53,True,True
1073,word_game,Scrabble,53,True,True
1074,gambling,bet,54,True,True
1075,bet,daily_double,54,True,False
1076,bet,exacta,54,True,False
1077,bet,parimutuel,54,True,True
1078,bet,parlay,54,True,False
1079,bet,place_bet,54,True,True
1080,bet,superfecta,54,True,False
1081,gambling,game_of_chance,54,True,True
1082,game_of_chance,banking_game,54,True,False
1083,game_of_chance,craps,54,True,False
1084,craps,crap_shooting,54,True,False
1085,game_of_chance,fantan,54,True,False
1086,game_of_chance,lottery,54,True,False
1087,lottery,lucky_dip,54,True,True
1088,lottery,numbers_pool,54,True,False
1089,lottery,raffle,54,True,False
1090,lottery,sweepstakes,54,True,True
1091,lottery,tombola,54,True,False
1092,game_of_chance,roulette,54,True,False
1093,gambling,sporting_life,54,True,True
1094,gambling,throw,54,True,True
1095,throw,cast,54,True,True
1096,cast,natural,54,True,True
1097,throw,flip,54,True,True
1098,country-dance,do-si-do,55,True,False
1099,country-dance,landler,55,True,True
1100,country-dance,longways,55,True,True
1101,longways,Virginia_reel,55,True,False
1102,country-dance,promenade,55,True,True
1103,country-dance,sashay,55,True,True
1104,country-dance,square_dance,55,True,True
1105,square_dance,quadrille,55,True,False
1106,quadrille,lancers,55,True,False
1107,square_dance,reel,55,True,False
1108,reel,eightsome,55,True,True
1109,reel,highland_fling,55,True,False
1110,country-dance,swing,55,True,True
1111,portrayal,character,56,True,True
1112,character,bit_part,56,True,True
1113,bit_part,soubrette,56,True,False
1114,character,heavy,56,True,True
1115,character,hero,56,True,True
1116,character,heroine,56,True,True
1117,character,ingenue,56,True,True
1118,character,title_role,56,True,True
1119,character,villain,56,True,True
1120,portrayal,impression,56,True,True
1121,duty,burden_of_proof,57,True,True
1122,duty,civic_duty,57,True,True
1123,civic_duty,jury_duty,57,True,False
1124,duty,filial_duty,57,True,True
1125,filial_duty,obedience,57,True,False
1126,duty,guardianship,57,True,True
1127,guardianship,hands,57,True,False
1128,duty,imperative,57,True,True
1129,duty,incumbency,57,True,True
1130,duty,job,57,True,True
1131,duty,legal_duty,57,True,True
1132,legal_duty,fiduciary_duty,57,True,True
1133,duty,line_of_duty,57,True,True
1134,duty,moral_obligation,57,True,True
1135,duty,noblesse_oblige,57,True,True
1136,duty,prerequisite,57,True,True
1137,prerequisite,academic_requirement,57,True,True
1138,academic_requirement,language_requirement,57,True,True
1139,prerequisite,essential_condition,57,True,True
1140,prerequisite,precondition,57,True,True
1141,duty,requirement,57,True,True
1142,duty,white_man's_burden,57,True,True
1143,trade,airplane_mechanics,58,True,True
1144,trade,auto_mechanics,58,True,True
1145,trade,basketry,58,True,True
1146,trade,carpentry,58,True,True
1147,carpentry,cabinetmaking,58,True,True
1148,carpentry,cabinetwork,58,True,True
1149,trade,drafting,58,True,True
1150,trade,dressmaking,58,True,True
1151,dressmaking,couture,58,True,True
1152,trade,electrical_work,58,True,True
1153,trade,handicraft,58,True,True
1154,handicraft,bookbinding,58,True,True
1155,handicraft,crocheting,58,True,True
1156,handicraft,knitting,58,True,True
1157,handicraft,lace_making,58,True,True
1158,handicraft,needlework,58,True,True
1159,handicraft,sewing,58,True,True
1160,sewing,blind_stitching,58,True,True
1161,sewing,suturing,58,True,True
1162,handicraft,spinning,58,True,True
1163,handicraft,weaving,58,True,True
1164,weaving,netting,58,True,False
1165,trade,interior_decoration,58,True,True
1166,interior_decoration,furnishing,58,True,True
1167,interior_decoration,lighting,58,True,True
1168,trade,lumbering,58,True,True
1169,trade,masonry,58,True,True
1170,masonry,bricklaying,58,True,True
1171,trade,mintage,58,True,True
1172,trade,oculism,58,True,True
1173,trade,painting,58,True,True
1174,trade,papermaking,58,True,True
1175,trade,piloting,58,True,True
1176,trade,plumbing,58,True,True
1177,trade,pottery,58,True,True
1178,trade,pyrotechnics,58,True,True
1179,trade,roofing,58,True,True
1180,roofing,slating,58,True,False
1181,trade,sheet-metal_work,58,True,True
1182,trade,shingling,58,True,True
1183,trade,shoemaking,58,True,True
1184,trade,tailoring,58,True,True
1185,trade,tanning,58,True,True
1186,trade,tool-and-die_work,58,True,True
1187,trade,typography,58,True,True
1188,trade,undertaking,58,True,True
1189,trade,upholstery,58,True,True
